ANO,UF,DOUTORADO_PLENO,MESTRADO
2007,PR,0,8
2007,PR,0,1
2007,PR,0,3
2007,PR,4,1
2007,PR,0,1
2007,PR,0,6
2007,PR,0,2
2007,PR,0,1
2007,PR,0,1
2007,PR,2,11
2007,PR,0,4
2007,PR,2,0
2007,PR,2,0
2007,PR,5,0
2007,PR,1,0
2007,PR,1,0
2007,PR,1,0
2007,PR,1,0
2007,PR,1,0
2007,PR,1,0
2007,PR,1,0
2007,PR,1,0
2007,PR,1,0
2007,PR,1,0
2007,PR,1,0
2007,PR,1,0
2007,PR,1,0
2007,PR,0,2
2007,PR,0,1
2007,PR,0,2
2007,PR,0,1
2007,PR,0,2
2007,PR,0,1
2007,PR,1,0
2007,PR,1,0
2007,PR,1,0
2007,PR,0,3
2007,PR,0,1
2007,PR,2,9
2007,PR,1,0
2007,PR,1,0
2007,PR,1,0
2007,PR,1,0
2007,PR,1,0
2007,PR,2,0
2007,PR,1,0
2007,PR,1,0
2007,PR,1,0
2007,PR,0,7
2007,PR,9,13
2007,PR,1,1
2007,PR,0,11
2007,PR,0,1
2007,PR,0,0
2007,PR,0,1
2007,PR,4,7
2007,PR,1,1
2007,PR,0,7
2007,PR,0,1
2007,PR,7,10
2007,PR,1,1
2007,PR,3,9
2007,PR,0,1
2007,PR,7,11
2007,PR,1,1
2007,PR,0,11
2007,PR,0,1
2007,PR,0,6
2007,PR,0,1
2007,PR,5,11
2007,PR,1,1
2007,PR,0,0
2007,PR,0,5
2007,PR,0,1
2007,PR,0,4
2007,PR,0,7
2007,PR,0,1
2007,PR,0,6
2007,PR,0,1
2007,PR,0,5
2007,PR,0,1
2007,PR,0,4
2007,PR,0,1
2007,PR,3,4
2007,PR,1,1
2007,PR,0,5
2007,PR,0,1
2007,PR,0,0
2007,PR,0,5
2007,PR,0,1
2007,PR,2,9
2007,PR,1,1
2007,PR,2,5
2007,PR,1,1
2007,PR,0,5
2007,PR,0,1
2007,PR,0,2
2007,PR,0,1
2007,PR,3,2
2007,PR,0,1
2007,PR,0,2
2007,PR,0,1
2007,PR,0,2
2007,PR,0,1
2007,PR,9,0
2007,PR,0,4
2007,PR,1,0
2007,PR,3,9
2007,PR,2,0
2007,PR,1,0
2007,PR,1,0
2007,PR,1,0
2007,PR,1,0
2007,PR,1,0
2007,PR,3,0
2007,PR,1,0
2007,PR,1,0
2007,PR,1,0
2007,PR,1,0
2007,PR,1,0
2007,PR,2,0
2007,PR,1,0
2007,PR,1,0
2007,PR,2,0
2007,PR,1,0
2007,PR,1,0
2007,PR,1,0
2007,PR,0,2
2007,PR,7,8
2007,PR,1,1
2007,PR,13,16
2007,PR,1,1
2007,PR,0,0
2007,PR,11,12
2007,PR,1,1
2007,PR,2,0
2007,PR,0,0
2007,PR,2,5
2007,PR,1,11
2007,PR,18,11
2007,PR,12,20
2007,PR,1,0
2007,PR,0,2
2007,PR,0,2
2007,PR,9,16
2007,PR,0,3
2007,PR,0,11
2007,PR,0,5
2007,PR,0,5
2007,PR,0,2
2007,PR,0,12
2007,PR,0,1
2007,PR,0,5
2007,PR,0,1
2007,PR,14,0
2007,PR,1,0
2007,PR,0,5
2007,PR,0,1
2007,PR,2,5
2007,PR,1,1
2007,PR,0,5
2007,PR,0,1
2007,PR,8,5
2007,PR,1,1
2007,PR,0,0
2007,PR,0,4
2007,PR,0,1
2007,PR,0,4
2007,PR,0,1
2007,PR,0,0
2007,PR,0,3
2007,PR,0,1
2007,PR,0,2
2007,PR,0,1
2007,PR,0,3
2007,PR,0,2
2007,PR,0,1
2007,PR,0,2
2007,PR,0,1
2007,PR,0,2
2007,PR,0,1
2007,PR,1,0
2007,PR,1,0
2007,PR,2,0
2007,PR,1,0
2007,PR,1,0
2007,PR,0,5
2007,PR,1,0
2007,PR,1,0
2007,PR,1,0
2007,PR,1,0
2007,PR,1,0
2007,PR,1,0
2007,PR,1,0
2007,PR,3,0
2007,PR,1,0
2007,PR,1,0
2007,PR,1,0
2007,PR,1,0
2007,PR,1,0
2007,PR,1,0
2007,PR,1,0
2007,PR,0,6
2007,PR,0,1
2007,PR,0,4
2007,PR,0,1
2007,PR,0,4
2007,PR,0,1
2007,PR,0,5
2007,PR,0,1
2007,PR,0,4
2007,PR,0,1
2007,PR,0,4
2007,PR,0,1
2007,PR,0,0
2007,PR,0,4
2007,PR,0,1
2007,PR,0,0
2007,PR,0,3
2007,PR,0,1
2007,PR,0,2
2007,PR,0,1
2007,PR,0,2
2007,PR,1,0
2007,PR,1,0
2007,PR,1,0
2007,PR,2,0
2007,PR,1,0
2007,PR,1,0
2007,PR,0,1
2007,PR,0,8
2007,PR,0,1
2007,PR,0,4
2007,PR,0,1
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,0,1
2007,RS,6,20
2007,RS,0,9
2007,RS,0,8
2007,RS,0,9
2007,RS,0,1
2007,RS,0,4
2007,RS,0,4
2007,RS,0,9
2007,RS,0,4
2007,RS,0,16
2007,RS,0,17
2007,RS,0,11
2007,RS,0,5
2007,RS,4,20
2007,RS,0,14
2007,RS,0,12
2007,RS,0,5
2007,RS,0,6
2007,RS,3,7
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,0,1
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,2,0
2007,RS,1,0
2007,RS,0,1
2007,RS,0,1
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,2,0
2007,RS,1,0
2007,RS,2,0
2007,RS,1,0
2007,RS,1,0
2007,RS,2,0
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,0,1
2007,RS,4,6
2007,RS,10,8
2007,RS,0,0
2007,RS,4,13
2007,RS,0,0
2007,RS,9,15
2007,RS,16,17
2007,RS,1,0
2007,RS,12,11
2007,RS,2,5
2007,RS,0,0
2007,RS,15,15
2007,RS,3,13
2007,RS,7,7
2007,RS,0,0
2007,RS,0,5
2007,RS,14,5
2007,RS,0,3
2007,RS,0,2
2007,RS,2,2
2007,RS,0,2
2007,RS,0,2
2007,RS,0,2
2007,RS,1,0
2007,RS,1,0
2007,RS,2,0
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,5,8
2007,RS,0,7
2007,RS,0,5
2007,RS,0,4
2007,RS,1,0
2007,RS,2,1
2007,RS,1,0
2007,RS,1,3
2007,RS,19,24
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,2,0
2007,RS,1,0
2007,RS,0,0
2007,RS,3,4
2007,RS,2,2
2007,RS,11,28
2007,RS,3,9
2007,RS,2,1
2007,RS,5,6
2007,RS,2,0
2007,RS,0,0
2007,RS,13,22
2007,RS,1,13
2007,RS,0,0
2007,RS,21,8
2007,RS,8,9
2007,RS,0,0
2007,RS,8,13
2007,RS,0,0
2007,RS,5,7
2007,RS,0,0
2007,RS,8,5
2007,RS,6,9
2007,RS,0,0
2007,RS,6,10
2007,RS,8,14
2007,RS,9,18
2007,RS,4,11
2007,RS,8,24
2007,RS,3,4
2007,RS,0,0
2007,RS,2,5
2007,RS,5,5
2007,RS,0,1
2007,RS,0,0
2007,RS,4,11
2007,RS,0,0
2007,RS,0,1
2007,RS,18,14
2007,RS,0,0
2007,RS,4,12
2007,RS,0,0
2007,RS,12,16
2007,RS,0,0
2007,RS,10,30
2007,RS,5,5
2007,RS,0,0
2007,RS,6,12
2007,RS,0,0
2007,RS,0,2
2007,RS,8,8
2007,RS,0,0
2007,RS,7,16
2007,RS,8,14
2007,RS,12,8
2007,RS,16,15
2007,RS,0,0
2007,RS,11,15
2007,RS,4,15
2007,RS,7,5
2007,RS,4,8
2007,RS,9,9
2007,RS,8,8
2007,RS,5,10
2007,RS,0,0
2007,RS,1,1
2007,RS,3,5
2007,RS,0,0
2007,RS,2,5
2007,RS,5,8
2007,RS,0,2
2007,RS,0,7
2007,RS,4,10
2007,RS,0,0
2007,RS,4,4
2007,RS,5,8
2007,RS,0,0
2007,RS,9,0
2007,RS,0,0
2007,RS,6,10
2007,RS,6,11
2007,RS,2,19
2007,RS,0,0
2007,RS,6,10
2007,RS,0,0
2007,RS,6,7
2007,RS,6,5
2007,RS,0,11
2007,RS,5,9
2007,RS,6,9
2007,RS,2,10
2007,RS,1,2
2007,RS,0,0
2007,RS,23,3
2007,RS,7,10
2007,RS,0,0
2007,RS,5,10
2007,RS,4,6
2007,RS,0,0
2007,RS,3,6
2007,RS,0,0
2007,RS,7,0
2007,RS,0,3
2007,RS,0,0
2007,RS,0,9
2007,RS,0,8
2007,RS,8,8
2007,RS,0,0
2007,RS,0,5
2007,RS,0,5
2007,RS,0,3
2007,RS,1,1
2007,RS,1,0
2007,RS,0,4
2007,RS,1,0
2007,RS,19,29
2007,RS,17,13
2007,RS,20,19
2007,RS,21,42
2007,RS,0,0
2007,RS,22,30
2007,RS,1,0
2007,RS,21,22
2007,RS,41,57
2007,RS,0,20
2007,RS,3,10
2007,RS,0,0
2007,RS,16,30
2007,RS,0,17
2007,RS,0,1
2007,RS,4,24
2007,RS,11,22
2007,RS,8,18
2007,RS,9,10
2007,RS,36,40
2007,RS,0,10
2007,RS,7,14
2007,RS,0,10
2007,RS,0,14
2007,RS,0,2
2007,RS,13,17
2007,RS,0,9
2007,RS,4,10
2007,RS,0,0
2007,RS,0,3
2007,RS,0,8
2007,RS,0,0
2007,RS,4,4
2007,RS,2,5
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,3,0
2007,RS,1,0
2007,RS,1,0
2007,RS,5,0
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,2,0
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,17,10
2007,RS,4,0
2007,RS,0,0
2007,RS,2,5
2007,RS,0,0
2007,RS,0,8
2007,RS,3,12
2007,RS,1,0
2007,RS,3,8
2007,RS,1,0
2007,RS,3,5
2007,RS,0,0
2007,RS,0,3
2007,RS,0,3
2007,RS,0,4
2007,RS,0,0
2007,RS,0,3
2007,RS,0,1
2007,RS,0,2
2007,RS,0,2
2007,RS,0,2
2007,RS,0,2
2007,RS,1,0
2007,RS,4,18
2007,RS,0,12
2007,RS,0,6
2007,RS,0,7
2007,RS,0,8
2007,RS,3,13
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,6,0
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,2,0
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,2,0
2007,RS,3,0
2007,RS,1,0
2007,RS,2,0
2007,RS,1,0
2007,RS,1,0
2007,RS,2,0
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,1,0
2007,RS,3,0
2007,RS,1,0
2007,RS,1,0
2007,RS,0,17
2007,RS,1,2
2007,RS,0,11
2007,RS,10,17
2007,RS,0,0
2007,RS,0,18
2007,RS,0,1
2007,RS,10,17
2007,RS,7,12
2007,RS,0,8
2007,RS,6,12
2007,RS,13,21
2007,RS,0,0
2007,RS,18,16
2007,RS,0,4
2007,RS,5,13
2007,RS,11,15
2007,RS,0,0
2007,RS,0,4
2007,RS,0,0
2007,RS,17,8
2007,RS,0,0
2007,RS,0,7
2007,RS,0,2
2007,RS,0,0
2007,RS,0,8
2007,RS,13,9
2007,RS,0,4
2007,RS,1,1
2007,RS,0,5
2007,RS,9,12
2007,RS,0,2
2007,RS,0,5
2007,RS,0,2
2007,RS,0,2
2007,RS,0,2
2007,RS,0,2
2007,RS,0,2
2007,RS,0,2
2007,RS,0,2
2007,RS,1,0
2007,RS,1,0
2007,RS,0,1
2007,RS,1,0
2007,RS,4,0
2007,RS,0,1
2007,RS,17,8
2007,RS,1,0
2007,RS,2,13
2007,RS,0,1
2007,RS,16,9
2007,RS,5,8
2007,RS,9,18
2007,RS,10,13
2007,RS,0,1
2007,RS,0,17
2007,RS,2,8
2007,RS,0,9
2007,RS,4,9
2007,RS,0,10
2007,RS,4,6
2007,RS,0,8
2007,RS,0,8
2007,RS,0,6
2007,RS,0,3
2007,RS,0,3
2007,RS,0,5
2007,RS,0,0
2007,RS,4,0
2007,RS,2,0
2007,RS,1,0
2007,SC,0,1
2007,SC,0,5
2007,SC,0,2
2007,SC,0,0
2007,SC,0,17
2007,SC,0,2
2007,SC,0,12
2007,SC,0,2
2007,SC,0,4
2007,SC,0,1
2007,SC,0,5
2007,SC,0,1
2007,SC,0,3
2007,SC,0,4
2007,SC,0,1
2007,SC,0,1
2007,SC,0,4
2007,SC,0,3
2007,SC,1,0
2007,SC,0,1
2007,SC,0,1
2007,SC,0,8
2007,SC,0,2
2007,SC,0,4
2007,SC,3,1
2007,SC,0,4
2007,SC,5,17
2007,SC,1,0
2007,SC,0,1
2007,SC,1,0
2007,SC,1,0
2007,SC,1,0
2007,SC,0,1
2007,SC,1,0
2007,SC,0,8
2007,SC,1,0
2007,SC,6,16
2007,SC,0,1
2007,SC,11,42
2007,SC,12,41
2007,SC,1,0
2007,SC,4,6
2007,SC,0,5
2007,SC,6,4
2007,SC,1,1
2007,SC,0,0
2007,SC,0,17
2007,SC,1,20
2007,SC,0,0
2007,SC,0,0
2007,SC,8,11
2007,SC,13,9
2007,SC,8,10
2007,SC,1,1
2007,SC,2,2
2007,SC,5,17
2007,SC,0,0
2007,SC,6,12
2007,SC,0,0
2007,SC,11,2
2007,SC,4,12
2007,SC,3,0
2007,SC,3,13
2007,SC,7,6
2007,SC,1,0
2007,SC,3,9
2007,SC,1,1
2007,SC,15,17
2007,SC,1,0
2007,SC,0,0
2007,SC,9,8
2007,SC,9,8
2007,SC,0,2
2007,SC,0,9
2007,SC,1,0
2007,SC,4,10
2007,SC,0,1
2007,SC,6,9
2007,SC,4,9
2007,SC,11,11
2007,SC,0,2
2007,SC,0,6
2007,SC,0,0
2007,SC,3,14
2007,SC,0,0
2007,SC,4,11
2007,SC,4,9
2007,SC,5,0
2007,SC,0,0
2007,SC,0,8
2007,SC,0,5
2007,SC,2,9
2007,SC,0,5
2007,SC,6,8
2007,SC,0,0
2007,SC,0,4
2007,SC,0,7
2007,SC,1,0
2007,SC,0,1
2007,SC,0,0
2007,SC,5,5
2007,SC,2,1
2007,SC,4,7
2007,SC,0,0
2007,SC,0,6
2007,SC,0,6
2007,SC,0,1
2007,SC,0,3
2007,SC,16,0
2007,SC,6,5
2007,SC,2,0
2007,SC,0,1
2007,SC,0,5
2007,SC,0,7
2007,SC,0,2
2007,SC,1,0
2007,SC,4,4
2007,SC,0,1
2007,SC,0,5
2007,SC,2,7
2007,SC,1,0
2007,SC,0,1
2007,SC,1,0
2007,SC,3,0
2007,SC,0,1
2007,SC,0,1
2007,SC,0,8
2007,SC,0,1
2007,SC,0,8
2007,SC,0,2
2007,SC,0,4
2007,SC,0,1
2007,SC,0,4
2007,SC,2,1
2007,SC,0,4
2007,SC,0,1
2007,SC,0,2
2007,SC,0,4
2007,SC,0,2
2007,SC,0,5
2007,SC,1,0
2007,SC,1,0
2007,SC,1,0
2007,SC,1,0
2007,SC,1,0
2007,SC,1,0
2007,SC,1,0
2007,SC,0,13
2007,SC,0,1
2007,SC,0,2
2007,SC,0,11
2007,SC,3,1
2007,SC,0,6
2007,SC,0,3
2007,SC,0,4
2007,SC,0,1
2007,SC,0,0
2007,SC,0,4
2007,SC,0,1
2007,SC,0,2
2007,SC,0,2
2007,SC,0,1
2007,SC,0,2
2007,SC,0,2
2007,SC,0,1
2007,SC,0,2
2007,SC,0,1
2007,SC,0,2
2007,SC,0,2
2007,SC,0,2
2007,SC,0,1
2007,SC,0,2
2007,SC,0,4
2007,SC,0,2
2007,SC,0,4
2007,SC,2,0
2007,SC,1,0
2007,SC,2,0
2007,SC,0,1
2007,SC,1,0
2007,SC,0,1
2007,SC,0,5
2007,SC,0,2
2007,SC,0,1
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,0,1
2006,PR,2,0
2006,PR,0,1
2006,PR,0,5
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,4,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,2,0
2006,PR,1,0
2006,PR,2,0
2006,PR,1,0
2006,PR,1,0
2006,PR,2,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,2,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,0,12
2006,PR,0,1
2006,PR,0,7
2006,PR,0,1
2006,PR,0,5
2006,PR,0,1
2006,PR,0,5
2006,PR,0,1
2006,PR,0,3
2006,PR,0,1
2006,PR,0,2
2006,PR,0,1
2006,PR,0,2
2006,PR,0,1
2006,PR,0,1
2006,PR,0,1
2006,PR,1,0
2006,PR,1,0
2006,PR,2,0
2006,PR,1,0
2006,PR,2,0
2006,PR,1,0
2006,PR,2,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,4
2006,PR,12,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,2,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,0,0
2006,PR,5,11
2006,PR,0,1
2006,PR,8,8
2006,PR,0,0
2006,PR,8,11
2006,PR,0,1
2006,PR,0,11
2006,PR,0,1
2006,PR,9,11
2006,PR,1,1
2006,PR,6,9
2006,PR,1,1
2006,PR,1,0
2006,PR,5,7
2006,PR,1,1
2006,PR,0,0
2006,PR,7,14
2006,PR,0,0
2006,PR,5,9
2006,PR,0,0
2006,PR,5,9
2006,PR,6,7
2006,PR,0,7
2006,PR,9,13
2006,PR,1,1
2006,PR,0,0
2006,PR,5,8
2006,PR,1,1
2006,PR,0,0
2006,PR,2,22
2006,PR,19,14
2006,PR,1,0
2006,PR,4,13
2006,PR,1,1
2006,PR,8,10
2006,PR,0,7
2006,PR,0,1
2006,PR,0,7
2006,PR,1,9
2006,PR,5,7
2006,PR,0,7
2006,PR,3,10
2006,PR,1,1
2006,PR,0,0
2006,PR,8,10
2006,PR,0,1
2006,PR,0,0
2006,PR,0,7
2006,PR,5,8
2006,PR,1,0
2006,PR,7,0
2006,PR,1,1
2006,PR,5,10
2006,PR,1,1
2006,PR,2,0
2006,PR,6,9
2006,PR,3,7
2006,PR,5,7
2006,PR,0,1
2006,PR,0,8
2006,PR,1,1
2006,PR,0,8
2006,PR,1,1
2006,PR,5,5
2006,PR,1,1
2006,PR,0,0
2006,PR,3,7
2006,PR,0,0
2006,PR,0,6
2006,PR,1,1
2006,PR,0,7
2006,PR,0,1
2006,PR,0,2
2006,PR,0,6
2006,PR,0,7
2006,PR,0,1
2006,PR,0,6
2006,PR,0,1
2006,PR,1,1
2006,PR,0,6
2006,PR,0,1
2006,PR,0,6
2006,PR,0,1
2006,PR,0,5
2006,PR,0,1
2006,PR,0,0
2006,PR,0,5
2006,PR,0,1
2006,PR,0,0
2006,PR,0,5
2006,PR,0,1
2006,PR,0,5
2006,PR,0,1
2006,PR,0,1
2006,PR,0,1
2006,PR,1,0
2006,PR,1,0
2006,PR,1,1
2006,PR,0,9
2006,PR,1,1
2006,PR,4,9
2006,PR,1,1
2006,PR,1,9
2006,PR,1,0
2006,PR,0,9
2006,PR,1,9
2006,PR,1,10
2006,PR,0,1
2006,PR,0,10
2006,PR,0,4
2006,PR,0,4
2006,PR,4,4
2006,PR,0,1
2006,PR,0,4
2006,PR,0,1
2006,PR,0,4
2006,PR,2,0
2006,PR,1,0
2006,PR,11,18
2006,PR,2,3
2006,PR,0,10
2006,PR,0,1
2006,PR,0,10
2006,PR,0,8
2006,PR,0,1
2006,PR,0,0
2006,PR,0,3
2006,PR,4,1
2006,PR,0,6
2006,PR,0,1
2006,PR,4,13
2006,PR,0,3
2006,PR,0,1
2006,PR,0,1
2006,PR,0,3
2006,PR,2,0
2006,PR,1,0
2006,PR,7,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,0,1
2006,PR,0,1
2006,PR,0,1
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,0,3
2006,PR,0,1
2006,PR,14,13
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,2,0
2006,PR,2,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,2,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,0,7
2006,PR,9,13
2006,PR,1,1
2006,PR,0,0
2006,PR,0,12
2006,PR,0,1
2006,PR,0,0
2006,PR,0,1
2006,PR,4,7
2006,PR,1,1
2006,PR,0,7
2006,PR,0,1
2006,PR,10,10
2006,PR,1,1
2006,PR,0,0
2006,PR,3,9
2006,PR,0,1
2006,PR,7,11
2006,PR,1,1
2006,PR,0,11
2006,PR,0,1
2006,PR,0,6
2006,PR,0,1
2006,PR,5,11
2006,PR,1,1
2006,PR,0,0
2006,PR,0,5
2006,PR,0,1
2006,PR,0,4
2006,PR,0,7
2006,PR,0,1
2006,PR,0,6
2006,PR,0,1
2006,PR,0,5
2006,PR,0,1
2006,PR,0,4
2006,PR,0,1
2006,PR,3,4
2006,PR,1,1
2006,PR,0,5
2006,PR,0,1
2006,PR,0,0
2006,PR,0,5
2006,PR,0,1
2006,PR,0,9
2006,PR,1,1
2006,PR,0,5
2006,PR,1,1
2006,PR,0,5
2006,PR,0,1
2006,PR,0,2
2006,PR,0,1
2006,PR,0,2
2006,PR,0,1
2006,PR,0,1
2006,PR,0,1
2006,PR,2,0
2006,PR,1,0
2006,PR,9,16
2006,PR,2,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,3,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,2,0
2006,PR,1,0
2006,PR,2,0
2006,PR,1,0
2006,PR,2,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,7,8
2006,PR,1,1
2006,PR,14,16
2006,PR,1,1
2006,PR,0,0
2006,PR,12,12
2006,PR,1,1
2006,PR,2,0
2006,PR,0,0
2006,PR,0,5
2006,PR,1,11
2006,PR,20,11
2006,PR,12,20
2006,PR,1,0
2006,PR,0,0
2006,PR,0,2
2006,PR,0,2
2006,PR,14,16
2006,PR,0,0
2006,PR,0,3
2006,PR,2,11
2006,PR,0,5
2006,PR,0,5
2006,PR,0,2
2006,PR,0,12
2006,PR,0,1
2006,PR,0,5
2006,PR,0,1
2006,PR,14,0
2006,PR,1,0
2006,PR,0,5
2006,PR,0,1
2006,PR,2,5
2006,PR,1,1
2006,PR,0,5
2006,PR,0,1
2006,PR,8,5
2006,PR,1,1
2006,PR,0,0
2006,PR,0,4
2006,PR,0,1
2006,PR,0,4
2006,PR,0,1
2006,PR,0,0
2006,PR,0,3
2006,PR,0,1
2006,PR,0,2
2006,PR,0,1
2006,PR,0,3
2006,PR,0,2
2006,PR,0,1
2006,PR,0,2
2006,PR,0,1
2006,PR,0,1
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,3,0
2006,PR,1,0
2006,PR,1,0
2006,PR,0,5
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,5,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,0,6
2006,PR,0,1
2006,PR,0,4
2006,PR,0,1
2006,PR,0,4
2006,PR,0,1
2006,PR,0,5
2006,PR,0,1
2006,PR,0,4
2006,PR,0,1
2006,PR,0,4
2006,PR,0,1
2006,PR,0,0
2006,PR,0,4
2006,PR,0,1
2006,PR,0,0
2006,PR,0,3
2006,PR,0,1
2006,PR,0,2
2006,PR,0,1
2006,PR,1,0
2006,PR,1,0
2006,PR,1,0
2006,PR,3,0
2006,PR,1,0
2006,PR,1,0
2006,PR,0,1
2006,PR,0,8
2006,PR,0,1
2006,PR,0,4
2006,PR,0,1
2006,RS,1,0
2006,RS,1,0
2006,RS,0,2
2006,RS,0,2
2006,RS,0,2
2006,RS,0,2
2006,RS,0,2
2006,RS,2,2
2006,RS,5,21
2006,RS,0,9
2006,RS,0,8
2006,RS,0,8
2006,RS,0,1
2006,RS,0,4
2006,RS,0,3
2006,RS,0,9
2006,RS,0,6
2006,RS,0,21
2006,RS,0,21
2006,RS,0,12
2006,RS,0,4
2006,RS,4,20
2006,RS,0,13
2006,RS,0,11
2006,RS,0,4
2006,RS,0,4
2006,RS,4,7
2006,RS,2,0
2006,RS,1,0
2006,RS,1,0
2006,RS,0,1
2006,RS,1,0
2006,RS,1,0
2006,RS,1,0
2006,RS,1,0
2006,RS,1,0
2006,RS,1,0
2006,RS,1,0
2006,RS,2,0
2006,RS,1,0
2006,RS,0,1
2006,RS,0,1
2006,RS,2,0
2006,RS,2,0
2006,RS,1,0
2006,RS,2,0
2006,RS,1,0
2006,RS,1,0
2006,RS,2,0
2006,RS,2,0
2006,RS,1,0
2006,RS,0,1
2006,RS,4,6
2006,RS,11,9
2006,RS,0,0
2006,RS,4,13
2006,RS,0,0
2006,RS,9,17
2006,RS,0,0
2006,RS,20,19
2006,RS,1,0
2006,RS,0,0
2006,RS,13,17
2006,RS,0,0
2006,RS,2,5
2006,RS,0,0
2006,RS,15,16
2006,RS,3,13
2006,RS,7,7
2006,RS,0,0
2006,RS,0,5
2006,RS,13,6
2006,RS,0,0
2006,RS,0,3
2006,RS,0,2
2006,RS,0,1
2006,RS,1,0
2006,RS,2,0
2006,RS,2,0
2006,RS,1,0
2006,RS,1,0
2006,RS,1,0
2006,RS,1,0
2006,RS,1,9
2006,RS,0,8
2006,RS,0,3
2006,RS,0,4
2006,RS,1,0
2006,RS,2,1
2006,RS,1,0
2006,RS,1,3
2006,RS,48,13
2006,RS,1,0
2006,RS,1,0
2006,RS,1,0
2006,RS,1,0
2006,RS,1,0
2006,RS,1,0
2006,RS,1,0
2006,RS,4,0
2006,RS,1,0
2006,RS,1,0
2006,RS,2,2
2006,RS,8,26
2006,RS,2,11
2006,RS,2,1
2006,RS,4,6
2006,RS,2,0
2006,RS,0,0
2006,RS,8,28
2006,RS,0,0
2006,RS,9,14
2006,RS,0,0
2006,RS,21,14
2006,RS,0,0
2006,RS,8,9
2006,RS,0,0
2006,RS,8,13
2006,RS,0,0
